Unnamed: 0,Unnamed: 0.1,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,compoundVader,compoundTextBlob,compoundChatGPT
172,172,2022-09-13 19:00:34+00:00,https://twitter.com/RetrospectApps/status/1569762983156322305,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1606.63$ | -6.35% -score -7.533956701586632 market view: 13.32  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.5
896,896,2022-09-07 17:00:06+00:00,https://twitter.com/RetrospectApps/status/1567558336924602368,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1551.46$ | -6.89% -score -44.520515151515156 market view: 6.85  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.44
153,153,2022-09-13 21:00:04+00:00,https://twitter.com/RetrospectApps/status/1569793054692839424,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1615.98$ | -6.33% -score -10.478499598761893 market view: 0.36  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.36
148,148,2022-09-13 22:00:13+00:00,https://twitter.com/RetrospectApps/status/1569808192351178753,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1590.24$ | -7.42% -score -8.212659320477501 market view: 7.5  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.5
901,901,2022-09-07 16:00:03+00:00,https://twitter.com/RetrospectApps/status/1567543226709467138,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1546.82$ | -7.35% -score -44.520515151515156 market view: 6.85  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.44
83,83,2022-09-14 13:00:06+00:00,https://twitter.com/RetrospectApps/status/1570034656149471232,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1608.0$ | -2.29% -score -9.882484848484848 market view: 0.53  24h: bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.53
118,118,2022-09-14 04:00:34+00:00,https://twitter.com/RetrospectApps/status/1569898876152283136,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1594.42$ | -6.63% -score -5.85612814476975 market view: 6.42  24h: bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.85612814476975
73,73,2022-09-14 15:00:09+00:00,https://twitter.com/RetrospectApps/status/1570064869600251906,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1597.38$ | 0.2% -score -7.974742014742015 market view: 6.73  24h: somewhat bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.6
48,48,2022-09-14 18:00:07+00:00,https://twitter.com/RetrospectApps/status/1570110158742716419,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1595.36$ | -1.59% -score 6.960436493028169 market view: 21.05  24h: bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.21
973,973,2022-09-07 01:00:08+00:00,https://twitter.com/RetrospectApps/status/1567316757236383748,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1537.58$ | -7.2% -score -44.520515151515156 market view: 6.85  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,3,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.5
260,260,2022-09-13 05:00:04+00:00,https://twitter.com/RetrospectApps/status/1569551462350323712,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1717.42$ | -0.53% -score -11.672421052631577 market view: 8.0  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.2125
980,980,2022-09-06 23:00:13+00:00,https://twitter.com/RetrospectApps/status/1567286576505393152,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1582.52$ | -1.27% -score -16.062609625668447 market view: 4.0  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,1,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.19393939393939394
39,39,2022-09-14 19:00:09+00:00,https://twitter.com/RetrospectApps/status/1570125266881740800,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1581.24$ | 0.24% -score 1.1269183673469385 market view: 20.08  24h: bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.24
27,27,2022-09-14 20:00:12+00:00,https://twitter.com/RetrospectApps/status/1570140379558846464,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1598.3$ | -0.26% -score -1.690736100356201 market view: 11.8  24h: somewhat bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.26
982,982,2022-09-06 22:00:06+00:00,https://twitter.com/RetrospectApps/status/1567271447097217025,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1585.05$ | -0.69% -score -12.664215798045602 market view: 10.73  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,1,1,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.1073
262,262,2022-09-13 04:00:04+00:00,https://twitter.com/RetrospectApps/status/1569536365410254848,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1714.19$ | -0.57% -score -11.47414563106796 market view: 7.25  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.25
266,266,2022-09-13 03:00:11+00:00,https://twitter.com/RetrospectApps/status/1569521292247719943,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1706.61$ | -1.79% -score -7.939764306365014 market view: 6.3  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,1,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.3125
985,985,2022-09-06 21:00:03+00:00,https://twitter.com/RetrospectApps/status/1567256337536385027,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1578.97$ | -1.23% -score -16.466801220836196 market view: 3.12  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,1,1,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.31202439021835876
56,56,2022-09-14 17:00:04+00:00,https://twitter.com/RetrospectApps/status/1570095045973352449,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1591.97$ | -0.99% -score -7.901526501766784 market view: 7.0  24h: somewhat bearish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",-0.99
824,824,2022-09-08 06:00:07+00:00,https://twitter.com/RetrospectApps/status/1567754637700104193,RetrospectApps,Retrospect Tweets,Crypto Space, hourly eth update   1634.97$ | 7.76% -score -11.306666606302066 market view: 7.38  24h: somewhat bullish   follow for more! more info in bio    analysis ethereum predictions app tool,0,0,0,0,0.4199,"Sentiment(polarity=0.5625, subjectivity=0.5)",0.14
